L	M	σ	seed	order	n	η0	α	ApK	h0	γ	NpL	p	trust	tolerance	K	A	a0	N	fp	nfev
20	20000	0.0	0	1	64	0.6283185307179586	0.602	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	156	0.0	0.6283185307179586	20	0.859816189446895	20125
20	20000	0.0	0	2	64	0.6283185307179586	0.602	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	78	0.0	0.6283185307179586	20	0.9287043745957014	20047
20	20000	0.0	0	1	1	1.0	0.602	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	10000	0.0	1.0	20	0.3389947175733658	30001
20	20000	0.0	0	2	1	1.0	0.602	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	5000	0.0	1.0	20	0.7675840593989068	25001
20	20000	0.0	0	1	4	1.0	0.602	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	2500	0.0	1.0	20	0.34236068076887255	22501
20	20000	0.0	0	2	4	1.0	0.602	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	1250	0.0	1.0	20	0.8273789493359847	21251
20	20000	0.0	0	1	16	1.0	0.602	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	625	0.0	1.0	20	0.6045566519781048	20626
20	20000	0.0	0	2	16	1.0	0.602	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	312	0.0	1.0	20	0.880755613810688	20281
20	20000	0.0	0	1	64	1.0	0.602	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	156	0.0	1.0	20	0.8513644516446212	20125
20	20000	0.0	0	2	64	1.0	0.602	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	78	0.0	1.0	20	0.9190509033736494	20047
20	20000	0.0	0	1	1	0.01	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	10000	0.0	0.01	20	0.9942825033144351	30001
20	20000	0.0	0	2	1	0.01	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	5000	0.0	0.01	20	0.9988024865883977	25001
20	20000	0.0	0	1	4	0.01	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	2500	0.0	0.01	20	0.991382108219502	22501
20	20000	0.0	0	2	4	0.01	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	1250	0.0	0.01	20	0.9983752628275694	21251
20	20000	0.0	0	1	16	0.01	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	625	0.0	0.01	20	0.9915552757774337	20626
20	20000	0.0	0	2	16	0.01	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	312	0.0	0.01	20	0.9980821363873121	20281
20	20000	0.0	0	1	64	0.01	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	156	0.0	0.01	20	0.9925431884659855	20125
20	20000	0.0	0	2	64	0.01	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	78	0.0	0.01	20	0.9980229057145512	20047
20	20000	0.0	0	1	1	0.1	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	10000	0.0	0.1	20	0.9841131748108648	30001
20	20000	0.0	0	2	1	0.1	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	5000	0.0	0.1	20	0.9911718754642971	25001
20	20000	0.0	0	1	4	0.1	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	2500	0.0	0.1	20	0.9760713133982727	22501
20	20000	0.0	0	2	4	0.1	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	1250	0.0	0.1	20	0.9905120402506981	21251
20	20000	0.0	0	1	16	0.1	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	625	0.0	0.1	20	0.9804536563100372	20626
20	20000	0.0	0	2	16	0.1	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	312	0.0	0.1	20	0.9889061041383117	20281
20	20000	0.0	0	1	64	0.1	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	156	0.0	0.1	20	0.9832242940566515	20125
20	20000	0.0	0	2	64	0.1	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	78	0.0	0.1	20	0.9879039236438762	20047
20	20000	0.0	0	1	1	0.6283185307179586	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	10000	0.0	0.6283185307179586	20	0.9497135654120552	30001
20	20000	0.0	0	2	1	0.6283185307179586	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	5000	0.0	0.6283185307179586	20	0.970952846096455	25001
20	20000	0.0	0	1	4	0.6283185307179586	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	2500	0.0	0.6283185307179586	20	0.8993367577211644	22501
20	20000	0.0	0	2	4	0.6283185307179586	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	1250	0.0	0.6283185307179586	20	0.9661602398484821	21251
20	20000	0.0	0	1	16	0.6283185307179586	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	625	0.0	0.6283185307179586	20	0.9216883357929446	20626
20	20000	0.0	0	2	16	0.6283185307179586	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	312	0.0	0.6283185307179586	20	0.9656509621211627	20281
20	20000	0.0	0	1	64	0.6283185307179586	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	156	0.0	0.6283185307179586	20	0.94819778310336	20125
20	20000	0.0	0	2	64	0.6283185307179586	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	78	0.0	0.6283185307179586	20	0.9659994775472649	20047
20	20000	0.0	0	1	1	1.0	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	10000	0.0	1.0	20	0.9413233644280515	30001
20	20000	0.0	0	2	1	1.0	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	5000	0.0	1.0	20	0.9619617147799303	25001
20	20000	0.0	0	1	4	1.0	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	2500	0.0	1.0	20	0.855949889204962	22501
20	20000	0.0	0	2	4	1.0	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	1250	0.0	1.0	20	0.9537425131232368	21251
20	20000	0.0	0	1	16	1.0	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	625	0.0	1.0	20	0.8775584942602167	20626
20	20000	0.0	0	2	16	1.0	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	312	0.0	1.0	20	0.9536856573701156	20281
20	20000	0.0	0	1	64	1.0	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	156	0.0	1.0	20	0.9261837039361663	20125
20	20000	0.0	0	2	64	1.0	1.0	0.0	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	78	0.0	1.0	20	0.9528852456978889	20047
20	20000	0.0	0	1	1	0.01	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	10000	1000.0	0.6401198792503472	20	0.4766626554025245	30001
20	20000	0.0	0	2	1	0.01	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	5000	500.0	0.4219901471793168	20	0.8775075297713415	25001
20	20000	0.0	0	1	4	0.01	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	2500	250.0	0.2783579185360121	20	0.8354380235516051	22501
20	20000	0.0	0	2	4	0.01	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	1250	125.0	0.1838328279676258	20	0.9436973354132085	21251
20	20000	0.0	0	1	16	0.01	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	625	62.5	0.12169417269950084	20	0.9562656352473097	20626
20	20000	0.0	0	2	16	0.01	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	312	31.200000000000003	0.08085916174625053	20	0.9724139816394025	20281
20	20000	0.0	0	1	64	0.01	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	156	15.600000000000001	0.05426315847816074	20	0.9824854556140877	20125
20	20000	0.0	0	2	64	0.01	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	78	7.800000000000001	0.03703211945055782	20	0.987098012350238	20047
20	20000	0.0	0	1	1	0.1	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	10000	1000.0	6.401198792503472	20	0.48816391398092734	30001
20	20000	0.0	0	2	1	0.1	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	5000	500.0	4.219901471793168	20	0.5350943330826575	25001
20	20000	0.0	0	1	4	0.1	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	2500	250.0	2.7835791853601215	20	0.39415399839793747	22501
20	20000	0.0	0	2	4	0.1	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	1250	125.0	1.838328279676258	20	0.7996498796766024	21251
20	20000	0.0	0	1	16	0.1	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	625	62.5	1.2169417269950085	20	0.6035832193654046	20626
20	20000	0.0	0	2	16	0.1	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	312	31.200000000000003	0.8085916174625054	20	0.9009824127012052	20281
20	20000	0.0	0	1	64	0.1	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	156	15.600000000000001	0.5426315847816074	20	0.8951938059745941	20125
20	20000	0.0	0	2	64	0.1	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	78	7.800000000000001	0.3703211945055782	20	0.9532347040274761	20047
20	20000	0.0	0	1	1	0.6283185307179586	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	10000	1000.0	40.219918201393526	20	1.8230132561006769	30001
20	20000	0.0	0	2	1	0.6283185307179586	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	5000	500.0	26.514422925316346	20	1.4475092393399227	25001
20	20000	0.0	0	1	4	0.6283185307179586	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	2500	250.0	17.489743838825635	20	1.0114753134016332	22501
20	20000	0.0	0	2	4	0.6283185307179586	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	1250	125.0	11.550557236634589	20	0.59421584623147	21251
20	20000	0.0	0	1	16	0.6283185307179586	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	625	62.5	7.646270378748787	20	0.7746567909733412	20626
20	20000	0.0	0	2	16	0.6283185307179586	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	312	31.200000000000003	5.08053097034899	20	0.7901659207506707	20281
20	20000	0.0	0	1	64	0.6283185307179586	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	156	15.600000000000001	3.4094548007113694	20	1.0126578084698439	20125
20	20000	0.0	0	2	64	0.6283185307179586	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	78	7.800000000000001	2.326796688254643	20	0.8800473676701694	20047
20	20000	0.0	0	1	1	1.0	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	10000	1000.0	64.01198792503472	20	2.661994437654143	30001
20	20000	0.0	0	2	1	1.0	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	5000	500.0	42.19901471793168	20	2.4929409186639533	25001
20	20000	0.0	0	1	4	1.0	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	2500	250.0	27.83579185360121	20	2.0687824367016896	22501
20	20000	0.0	0	2	4	1.0	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	1250	125.0	18.38328279676258	20	0.7530376870394839	21251
20	20000	0.0	0	1	16	1.0	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	625	62.5	12.169417269950083	20	0.9543593638188339	20626
20	20000	0.0	0	2	16	1.0	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	312	31.200000000000003	8.085916174625053	20	0.7631728063222635	20281
20	20000	0.0	0	1	64	1.0	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	156	15.600000000000001	5.426315847816074	20	1.113535816516109	20125
20	20000	0.0	0	2	64	1.0	0.602	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	78	7.800000000000001	3.703211945055782	20	0.8770641353141387	20047
20	20000	0.0	0	1	1	0.01	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	10000	1000.0	10.01	20	0.6547248314696364	30001
20	20000	0.0	0	2	1	0.01	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	5000	500.0	5.01	20	0.9180121439044232	25001
20	20000	0.0	0	1	4	0.01	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	2500	250.0	2.5100000000000002	20	0.9010385912912761	22501
20	20000	0.0	0	2	4	0.01	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	1250	125.0	1.26	20	0.9620309938492966	21251
20	20000	0.0	0	1	16	0.01	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	625	62.5	0.635	20	0.9707224066418538	20626
20	20000	0.0	0	2	16	0.01	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	312	31.200000000000003	0.322	20	0.981653101148166	20281
20	20000	0.0	0	1	64	0.01	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	156	15.600000000000001	0.166	20	0.9856004514733421	20125
20	20000	0.0	0	2	64	0.01	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	78	7.800000000000001	0.08800000000000001	20	0.9916732129077985	20047
20	20000	0.0	0	1	1	0.1	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	10000	1000.0	100.10000000000001	20	0.28664822406215096	30001
20	20000	0.0	0	2	1	0.1	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	5000	500.0	50.1	20	0.676361539217207	25001
20	20000	0.0	0	1	4	0.1	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	2500	250.0	25.1	20	0.36963642335827374	22501
20	20000	0.0	0	2	4	0.1	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	1250	125.0	12.600000000000001	20	0.8612151314402798	21251
20	20000	0.0	0	1	16	0.1	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	625	62.5	6.3500000000000005	20	0.7541195734140484	20626
20	20000	0.0	0	2	16	0.1	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	312	31.200000000000003	3.2200000000000006	20	0.9293155443422968	20281
20	20000	0.0	0	1	64	0.1	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	156	15.600000000000001	1.6600000000000001	20	0.9348413512875887	20125
20	20000	0.0	0	2	64	0.1	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	78	7.800000000000001	0.8800000000000001	20	0.9657617159612559	20047
20	20000	0.0	0	1	1	0.6283185307179586	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	10000	1000.0	628.9468492486766	20	0.7869534859790777	30001
20	20000	0.0	0	2	1	0.6283185307179586	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	5000	500.0	314.78758388969726	20	0.5664311837582169	25001
20	20000	0.0	0	1	4	0.6283185307179586	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	2500	250.0	157.70795121020763	20	0.6525876771859856	22501
20	20000	0.0	0	2	4	0.6283185307179586	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	1250	125.0	79.16813487046278	20	0.6125222440024389	21251
20	20000	0.0	0	1	16	0.6283185307179586	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	625	62.5	39.89822670059037	20	0.5536524646922986	20626
20	20000	0.0	0	2	16	0.6283185307179586	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	312	31.200000000000003	20.23185668911827	20	0.8592285528071304	20281
20	20000	0.0	0	1	64	0.6283185307179586	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	156	15.600000000000001	10.430087609918115	20	0.8836966516572071	20125
20	20000	0.0	0	2	64	0.6283185307179586	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	78	7.800000000000001	5.529203070318037	20	0.910883177171834	20047
20	20000	0.0	0	1	1	1.0	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	10000	1000.0	1001.0	20	1.2708747672029639	30001
20	20000	0.0	0	2	1	1.0	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	5000	500.0	501.0	20	0.9620335588053649	25001
20	20000	0.0	0	1	4	1.0	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	2500	250.0	251.0	20	0.8179519082048917	22501
20	20000	0.0	0	2	4	1.0	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	1250	125.0	126.0	20	0.51894010961506	21251
20	20000	0.0	0	1	16	1.0	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	625	62.5	63.5	20	0.7539146720354328	20626
20	20000	0.0	0	2	16	1.0	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	312	31.200000000000003	32.2	20	0.7964122288039359	20281
20	20000	0.0	0	1	64	1.0	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	156	15.600000000000001	16.6	20	0.9365271046190697	20125
20	20000	0.0	0	2	64	1.0	1.0	0.1	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	78	7.800000000000001	8.8	20	0.8986407549616254	20047
20	20000	0.0	0	1	1	0.01	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	10000	5000.0	1.6859016140249046	20	0.3592974381839445	30001
20	20000	0.0	0	2	1	0.01	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	5000	2500.0	1.1108730796584116	20	0.8300514777134994	25001
20	20000	0.0	0	1	4	0.01	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	2500	1250.0	0.7320637470439325	20	0.71681720653495	22501
20	20000	0.0	0	2	4	0.01	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	1250	625.0	0.48254492072625893	20	0.9202301738239642	21251
20	20000	0.0	0	1	16	0.01	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	625	312.5	0.3182255180711922	20	0.9293330729248528	20626
20	20000	0.0	0	2	16	0.01	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	312	156.0	0.2098609288600359	20	0.9617329573832628	20281
20	20000	0.0	0	1	64	0.01	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	156	78.0	0.13879426103102854	20	0.9768681410537721	20125
20	20000	0.0	0	2	64	0.01	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	78	39.0	0.09213828297446287	20	0.9808254669316724	20047
20	20000	0.0	0	1	1	0.1	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	10000	5000.0	16.859016140249047	20	0.6460989411127048	30001
20	20000	0.0	0	2	1	0.1	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	5000	2500.0	11.108730796584117	20	0.39262363163998887	25001
20	20000	0.0	0	1	4	0.1	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	2500	1250.0	7.320637470439326	20	0.3866896959234754	22501
20	20000	0.0	0	2	4	0.1	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	1250	625.0	4.82544920726259	20	0.7178795414786592	21251
20	20000	0.0	0	1	16	0.1	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	625	312.5	3.1822551807119224	20	0.5739330272886403	20626
20	20000	0.0	0	2	16	0.1	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	312	156.0	2.098609288600359	20	0.8663867885011787	20281
20	20000	0.0	0	1	64	0.1	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	156	78.0	1.3879426103102857	20	0.8575300357819905	20125
20	20000	0.0	0	2	64	0.1	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	78	39.0	0.9213828297446288	20	0.937215797654041	20047
20	20000	0.0	0	1	1	0.6283185307179586	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	10000	5000.0	105.9283225059163	20	3.832253728213567	30001
20	20000	0.0	0	2	1	0.6283185307179586	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	5000	2500.0	69.7982141225107	20	3.6560288255025544	25001
20	20000	0.0	0	1	4	0.6283185307179586	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	2500	1250.0	45.9969217934527	20	1.6987000365903908	22501
20	20000	0.0	0	2	4	0.6283185307179586	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	1250	625.0	30.319191559613685	20	1.2298008775296483	21251
20	20000	0.0	0	1	16	0.6283185307179586	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	625	312.5	19.994698995145267	20	1.2281132389266816	20626
20	20000	0.0	0	2	16	0.6283185307179586	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	312	156.0	13.18595104764438	20	0.744791784603365	20281
20	20000	0.0	0	1	64	0.6283185307179586	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	156	78.0	8.720700616310069	20	1.2222085017645192	20125
20	20000	0.0	0	2	64	0.6283185307179586	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	78	39.0	5.789219058139001	20	0.8557288916570409	20047
20	20000	0.0	0	1	1	1.0	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	10000	5000.0	168.59016140249045	20	10.554528790944191	30001
20	20000	0.0	0	2	1	1.0	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	5000	2500.0	111.08730796584116	20	15.975369542096036	25001
20	20000	0.0	0	1	4	1.0	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	2500	1250.0	73.20637470439326	20	5.299402865852383	22501
20	20000	0.0	0	2	4	1.0	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	1250	625.0	48.254492072625894	20	2.5955775005939885	21251
20	20000	0.0	0	1	16	1.0	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	625	312.5	31.822551807119222	20	1.8968728692593775	20626
20	20000	0.0	0	2	16	1.0	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	312	156.0	20.98609288600359	20	1.5989106032007225	20281
20	20000	0.0	0	1	64	1.0	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	156	78.0	13.879426103102855	20	1.389254142592347	20125
20	20000	0.0	0	2	64	1.0	0.602	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	78	39.0	9.213828297446288	20	0.902669075748982	20047
20	20000	0.0	0	1	1	0.01	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	10000	5000.0	50.01	20	0.3921335511562453	30001
20	20000	0.0	0	2	1	0.01	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	5000	2500.0	25.01	20	0.8525656801092362	25001
20	20000	0.0	0	1	4	0.01	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	2500	1250.0	12.51	20	0.7743523883381425	22501
20	20000	0.0	0	2	4	0.01	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	1250	625.0	6.26	20	0.9311127674620033	21251
20	20000	0.0	0	1	16	0.01	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	625	312.5	3.1350000000000002	20	0.9425937754414191	20626
20	20000	0.0	0	2	16	0.01	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	312	156.0	1.57	20	0.9668937153249051	20281
20	20000	0.0	0	1	64	0.01	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	156	78.0	0.79	20	0.979688754201907	20125
20	20000	0.0	0	2	64	0.01	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	78	39.0	0.4	20	0.9840815384352908	20047
20	20000	0.0	0	1	1	0.1	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	10000	5000.0	500.1	20	0.5862414251200068	30001
20	20000	0.0	0	2	1	0.1	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	5000	2500.0	250.10000000000002	20	0.5044137481533504	25001
20	20000	0.0	0	1	4	0.1	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	2500	1250.0	125.10000000000001	20	0.40856611878601085	22501
20	20000	0.0	0	2	4	0.1	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	1250	625.0	62.6	20	0.7528027253211685	21251
20	20000	0.0	0	1	16	0.1	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	625	312.5	31.35	20	0.5781125794855406	20626
20	20000	0.0	0	2	16	0.1	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	312	156.0	15.700000000000001	20	0.8814676769582623	20281
20	20000	0.0	0	1	64	0.1	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	156	78.0	7.9	20	0.8596666473321793	20125
20	20000	0.0	0	2	64	0.1	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	78	39.0	4.0	20	0.9451798286242314	20047
20	20000	0.0	0	1	1	0.6283185307179586	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	10000	5000.0	3142.220972120511	20	2.9304611625742587	30001
20	20000	0.0	0	2	1	0.6283185307179586	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	5000	2500.0	1571.4246453256146	20	1.860421790821644	25001
20	20000	0.0	0	1	4	0.6283185307179586	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	2500	1250.0	786.0264819281663	20	1.857863397545777	22501
20	20000	0.0	0	2	4	0.6283185307179586	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	1250	625.0	393.3274002294421	20	0.6911373007473776	21251
20	20000	0.0	0	1	16	0.6283185307179586	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	625	312.5	196.97785938008002	20	0.9925428251674817	20626
20	20000	0.0	0	2	16	0.6283185307179586	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	312	156.0	98.64600932271951	20	0.7559200884120927	20281
20	20000	0.0	0	1	64	0.6283185307179586	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	156	78.0	49.63716392671873	20	1.072833801553981	20125
20	20000	0.0	0	2	64	0.6283185307179586	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	78	39.0	25.132741228718345	20	0.8740669591809042	20047
20	20000	0.0	0	1	1	1.0	1.0	0.5	0.02	0.16666666666666666	1.0	1.0	1.0	Inf	10000	5000.0	5001.0	20	5.941158970898438	30001
